time_s,raw_normalised,filtered,r_peak,bpm,hrv_ms
1.3040,-0.087179,-0.015923,0,NaN,NaN
1.3120,-0.086203,0.021780,0,NaN,NaN
1.3200,-0.086691,0.038747,0,NaN,NaN
1.3280,-0.086691,0.039588,0,NaN,NaN
1.3360,-0.088645,0.037898,0,NaN,NaN
1.3440,-0.086203,0.041012,0,NaN,NaN
1.3520,-0.085714,0.494747,0,NaN,NaN
1.3600,-0.085714,0.431271,0,NaN,NaN
1.3680,-0.090110,0.301442,0,NaN,NaN
1.3760,-0.094994,0.119332,0,NaN,NaN
1.3840,-0.101343,-0.077426,0,NaN,NaN
1.3920,-0.105739,-0.242022,0,NaN,NaN
1.4000,-0.109646,-0.336298,0,NaN,NaN
1.4080,-0.108669,-0.345200,0,NaN,NaN
1.4160,-0.107692,-0.281123,0,NaN,NaN
1.4240,-0.103785,-0.174952,0,NaN,NaN
1.4320,-0.102808,-0.058790,0,NaN,NaN
1.4400,-0.101343,0.048830,0,NaN,NaN
1.4480,-0.100855,0.146868,0,NaN,NaN
1.4560,-0.095482,-0.102099,0,NaN,NaN
1.4640,-0.090598,0.052716,0,NaN,NaN
1.4720,-0.087668,0.129867,0,NaN,NaN
1.4800,-0.088645,0.101448,0,NaN,NaN
1.4880,-0.093040,-0.019030,0,NaN,NaN
1.4960,-0.098413,-0.181394,0,NaN,NaN
1.5040,-0.101343,-0.325159,0,NaN,NaN
1.5120,-0.102320,-0.407000,0,NaN,NaN
1.5200,-0.101832,-0.411269,0,NaN,NaN
1.5280,-0.101343,-0.344263,0,NaN,NaN
1.5360,-0.098901,-0.224582,0,NaN,NaN
1.5440,-0.095482,-0.075039,0,NaN,NaN
1.5520,-0.094017,0.085646,0,NaN,NaN
1.5600,-0.093529,0.264499,0,NaN,NaN
1.5680,-0.094017,0.288997,0,NaN,NaN
1.5760,-0.094994,0.285659,0,NaN,NaN
1.5840,-0.095971,0.269837,0,NaN,NaN
1.5920,-0.095971,0.250578,0,NaN,NaN
1.6000,-0.096459,0.227517,0,NaN,NaN
1.6080,-0.096947,0.194923,0,NaN,NaN
1.6160,-0.097924,0.149408,0,NaN,NaN
1.6240,-0.099878,0.096980,0,NaN,NaN
1.6320,-0.102320,0.054561,0,NaN,NaN
1.6400,-0.103785,0.042161,0,NaN,NaN
1.6480,-0.103785,0.068999,0,NaN,NaN
1.6560,-0.101832,0.123803,0,NaN,NaN
1.6640,-0.101343,0.043639,0,NaN,NaN
1.6720,-0.101343,0.114735,0,NaN,NaN
1.6800,-0.098901,0.166540,0,NaN,NaN
1.6880,-0.098901,0.177377,0,NaN,NaN
1.6960,-0.099878,0.132537,0,NaN,NaN
1.7040,-0.101343,0.031187,0,NaN,NaN
1.7120,-0.102808,-0.109434,0,NaN,NaN
1.7200,-0.109158,-0.251625,0,NaN,NaN
1.7280,-0.111600,-0.346908,0,NaN,NaN
1.7360,-0.110623,-0.358896,0,NaN,NaN
1.7440,-0.108669,-0.278128,0,NaN,NaN
1.7520,-0.106716,-0.119600,0,NaN,NaN
1.7600,-0.101832,0.083687,0,NaN,NaN
1.7680,-0.099389,0.408346,0,NaN,NaN
1.7760,-0.100855,0.508215,0,NaN,NaN
1.7840,-0.100366,0.579628,0,NaN,NaN
1.7920,-0.098901,0.628186,0,NaN,NaN
1.8000,-0.098901,0.653468,0,NaN,NaN
1.8080,-0.098901,0.651798,0,NaN,NaN
1.8160,-0.100855,0.621541,0,NaN,NaN
1.8240,-0.101343,0.564818,0,NaN,NaN
1.8320,-0.102808,0.489229,0,NaN,NaN
1.8400,-0.108669,0.409892,0,NaN,NaN
1.8480,-0.108669,0.342816,0,NaN,NaN
1.8560,-0.110134,0.293401,0,NaN,NaN
1.8640,-0.111600,0.255292,0,NaN,NaN
1.8720,-0.109646,-0.639630,0,NaN,NaN
1.8800,-0.108669,-0.606696,0,NaN,NaN
1.8880,-0.110623,-0.543798,0,NaN,NaN
1.8960,-0.108181,-0.453369,0,NaN,NaN
1.9040,-0.103785,-0.351059,0,NaN,NaN
1.9120,-0.101832,-0.263462,0,NaN,NaN
1.9200,-0.101343,-0.210410,0,NaN,NaN
1.9280,-0.101343,-0.194077,0,NaN,NaN
1.9360,-0.101832,-0.202587,0,NaN,NaN
1.9440,-0.102320,-0.220229,0,NaN,NaN
1.9520,-0.101343,-0.236583,0,NaN,NaN
1.9600,-0.101343,-0.249167,0,NaN,NaN
1.9680,-0.101343,-0.259756,0,NaN,NaN
1.9760,-0.099878,-0.976933,0,NaN,NaN
1.9840,-0.094994,-0.921521,0,NaN,NaN
1.9920,-0.091087,-0.845783,0,NaN,NaN
2.0000,-0.085714,-0.770194,0,NaN,NaN
2.0080,-0.080342,-0.716180,0,NaN,NaN
2.0160,-0.078877,-0.696132,0,NaN,NaN
2.0240,-0.078388,-0.706173,0,NaN,NaN
2.0320,-0.077411,-0.727830,0,NaN,NaN
2.0400,-0.076923,-0.736462,0,NaN,NaN
2.0480,-0.073016,-0.710276,0,NaN,NaN
2.0560,-0.070085,-0.636960,1,NaN,NaN
2.0640,-0.063248,-0.518192,1,NaN,NaN
2.0720,-0.054945,-0.371516,0,NaN,NaN
2.0800,-0.047619,-0.869797,0,NaN,NaN
2.0880,-0.042247,-0.835211,0,NaN,NaN
2.0960,-0.039316,-0.799166,0,NaN,NaN
2.1040,-0.033455,-0.745231,0,NaN,NaN
2.1120,-0.024176,-0.658245,0,NaN,NaN
2.1200,-0.014896,-0.533280,0,NaN,NaN
2.1280,-0.000244,-0.381148,0,NaN,NaN
2.1360,0.016361,-0.229075,0,NaN,NaN
2.1440,0.029060,-0.113056,0,NaN,NaN
2.1520,0.037851,-0.064045,1,NaN,NaN
2.1600,0.039805,-0.096047,0,NaN,NaN
2.1680,0.039316,-0.200867,0,NaN,NaN
2.1760,0.032967,-0.349351,0,NaN,NaN
2.1840,0.023687,0.928493,0,NaN,NaN
2.1920,0.013431,0.875098,0,NaN,NaN
2.2000,-0.000244,0.828729,0,NaN,NaN
2.2080,-0.007570,0.800769,0,NaN,NaN
2.2160,-0.008059,0.794199,0,NaN,NaN
2.2240,-0.007082,0.801761,0,NaN,NaN
2.2320,-0.006105,0.809368,0,NaN,NaN
2.2400,-0.009035,0.802028,0,NaN,NaN
2.2480,-0.016850,0.768899,0,NaN,NaN
2.2560,-0.029548,0.705771,0,NaN,NaN
2.2640,-0.046154,0.614881,0,NaN,NaN
2.2720,-0.064713,0.503220,0,NaN,NaN
2.2800,-0.085714,0.380746,0,NaN,NaN
2.2880,-0.101343,-0.083827,0,NaN,NaN
2.2960,-0.110623,-0.160500,0,NaN,NaN
2.3040,-0.113553,-0.196149,0,NaN,NaN
2.3120,-0.113553,-0.199677,0,NaN,NaN
2.3200,-0.110134,-0.186053,0,NaN,NaN
2.3280,-0.109646,-0.169925,0,NaN,NaN
2.3360,-0.110134,-0.160324,0,NaN,NaN
2.3440,-0.112576,-0.158668,0,NaN,NaN
2.3520,-0.115995,-0.160422,0,NaN,NaN
2.3600,-0.117460,-0.159046,0,NaN,NaN
2.3680,-0.116972,-0.149953,0,NaN,NaN
2.3760,-0.116972,-0.132384,0,NaN,NaN
2.3840,-0.115018,-0.109213,0,NaN,NaN
2.3920,-0.115018,-0.432670,0,NaN,NaN
2.4000,-0.115018,-0.430861,0,NaN,NaN
2.4080,-0.116972,-0.431335,0,NaN,NaN
2.4160,-0.117460,-0.431945,0,NaN,NaN
2.4240,-0.117460,-0.429761,0,NaN,NaN
2.4320,-0.119414,-0.421631,0,NaN,NaN
2.4400,-0.119902,-0.404849,0,NaN,NaN
2.4480,-0.117949,-0.378693,0,NaN,NaN
2.4560,-0.116484,-0.345284,0,NaN,NaN
2.4640,-0.114530,-0.308691,0,NaN,NaN
2.4720,-0.112088,-0.273182,0,NaN,NaN
2.4800,-0.111600,-0.241295,0,NaN,NaN
2.4880,-0.112088,-0.212498,0,NaN,NaN
2.4960,-0.114042,-0.202009,0,NaN,NaN
2.5040,-0.115507,-0.217680,0,NaN,NaN
2.5120,-0.119414,-0.261760,0,NaN,NaN
2.5200,-0.130647,-0.339521,0,NaN,NaN
2.5280,-0.142857,-0.450114,0,NaN,NaN
2.5360,-0.158486,-0.584454,0,NaN,NaN
2.5440,-0.176068,-0.723986,0,NaN,NaN
2.5520,-0.190720,-0.840550,0,NaN,NaN
2.5600,-0.201954,-0.898943,0,NaN,NaN
2.5680,-0.204884,-0.863752,0,NaN,NaN
2.5760,-0.194628,-0.711730,0,NaN,NaN
2.5840,-0.166789,-0.447451,0,NaN,NaN
2.5920,-0.116972,-0.112929,1,NaN,NaN
2.6000,-0.047619,-0.902283,0,NaN,NaN
2.6080,0.041270,-0.804230,0,NaN,NaN
2.6160,0.154579,-0.669675,0,NaN,NaN
2.6240,0.291819,-0.500203,0,NaN,NaN
2.6320,0.442735,-0.303126,0,NaN,NaN
2.6400,0.604884,-0.094463,0,NaN,NaN
2.6480,0.786569,0.098925,0,NaN,NaN
2.6560,0.984371,0.243067,0,NaN,NaN
2.6640,1.000000,0.308859,1,NaN,NaN
2.6720,1.000000,0.281559,0,NaN,NaN
2.6800,1.000000,0.159270,0,NaN,NaN
2.6880,0.950672,-0.047602,0,NaN,NaN
2.6960,0.726984,-0.307707,0,NaN,NaN
2.7040,0.511600,0.557983,0,NaN,NaN
2.7120,0.304518,0.367407,0,NaN,NaN
2.7200,0.106227,0.186210,0,NaN,NaN
2.7280,-0.070085,0.031991,0,NaN,NaN
2.7360,-0.202442,-0.082823,0,NaN,NaN
