time_s,raw_normalised,filtered,r_peak,bpm,hrv_ms
1.1920,-0.165324,-0.685609,0,NaN,NaN
1.2000,-0.164347,-0.645602,0,NaN,NaN
1.2080,-0.154579,-0.548329,0,NaN,NaN
1.2160,-0.139438,-0.421142,0,NaN,NaN
1.2240,-0.124298,-0.296985,0,NaN,NaN
1.2320,-0.115995,-0.197639,0,NaN,NaN
1.2400,-0.116972,-0.120883,0,NaN,NaN
1.2480,-0.123810,-0.128447,0,NaN,NaN
1.2560,-0.132601,-0.218551,0,NaN,NaN
1.2640,-0.142369,-0.314954,0,NaN,NaN
1.2720,-0.148230,-0.389758,0,NaN,NaN
1.2800,-0.148718,-0.427692,0,NaN,NaN
1.2880,-0.147741,-0.428219,0,NaN,NaN
1.2960,-0.141880,-0.401520,0,NaN,NaN
1.3040,-0.138950,-0.361249,0,NaN,NaN
1.3120,-0.135043,-0.317875,0,NaN,NaN
1.3200,-0.132601,-0.275846,0,NaN,NaN
1.3280,-0.129182,-0.234914,0,NaN,NaN
1.3360,-0.125275,-0.193374,0,NaN,NaN
1.3440,-0.119902,-0.150765,0,NaN,NaN
1.3520,-0.116972,0.014868,0,NaN,NaN
1.3600,-0.116484,0.029311,0,NaN,NaN
1.3680,-0.115995,0.040837,0,NaN,NaN
1.3760,-0.114042,0.055080,0,NaN,NaN
1.3840,-0.109158,0.073677,0,NaN,NaN
1.3920,-0.105739,0.093862,0,NaN,NaN
1.4000,-0.103785,0.111595,0,NaN,NaN
1.4080,-0.103297,0.123887,0,NaN,NaN
1.4160,-0.100855,0.128211,0,NaN,NaN
1.4240,-0.100855,0.121530,0,NaN,NaN
1.4320,-0.101343,0.101267,0,NaN,NaN
1.4400,-0.102808,0.067521,0,NaN,NaN
1.4480,-0.107692,0.024941,0,NaN,NaN
1.4560,-0.108669,0.319834,0,NaN,NaN
1.4640,-0.108669,0.332579,0,NaN,NaN
1.4720,-0.103785,0.365722,0,NaN,NaN
1.4800,-0.100855,0.414853,0,NaN,NaN
1.4880,-0.094505,0.470650,0,NaN,NaN
1.4960,-0.089133,0.520508,0,NaN,NaN
1.5040,-0.085714,0.550872,0,NaN,NaN
1.5120,-0.083272,0.550727,0,NaN,NaN
1.5200,-0.087179,0.515554,0,NaN,NaN
1.5280,-0.095482,0.449583,0,NaN,NaN
1.5360,-0.103785,0.363499,0,NaN,NaN
1.5440,-0.113553,0.268573,0,NaN,NaN
1.5520,-0.119414,0.171651,0,NaN,NaN
1.5600,-0.119902,-0.535715,0,NaN,NaN
1.5680,-0.116484,-0.536358,0,NaN,NaN
1.5760,-0.109158,-0.502062,0,NaN,NaN
1.5840,-0.101343,-0.445637,0,NaN,NaN
1.5920,-0.094017,-0.379950,0,NaN,NaN
1.6000,-0.085226,-0.315150,0,NaN,NaN
1.6080,-0.078388,-0.258100,0,NaN,NaN
1.6160,-0.072527,-0.212673,0,NaN,NaN
1.6240,-0.067643,-0.180942,0,NaN,NaN
1.6320,-0.063248,-0.165037,0,NaN,NaN
1.6400,-0.058852,-0.167804,0,NaN,NaN
1.6480,-0.055433,-0.190148,0,NaN,NaN
1.6560,-0.059829,-0.226139,0,NaN,NaN
1.6640,-0.067643,0.134507,0,NaN,NaN
1.6720,-0.080342,-0.037778,0,NaN,NaN
1.6800,-0.098901,-0.241660,0,NaN,NaN
1.6880,-0.116972,-0.443930,0,NaN,NaN
1.6960,-0.132601,-0.606741,0,NaN,NaN
1.7040,-0.141880,-0.699420,0,NaN,NaN
1.7120,-0.137973,-0.709285,0,NaN,NaN
1.7200,-0.130159,-0.645352,0,NaN,NaN
1.7280,-0.118437,-0.532981,0,NaN,NaN
1.7360,-0.102808,-0.403823,0,NaN,NaN
1.7440,-0.091087,-0.284575,0,NaN,NaN
1.7520,-0.084737,-0.187207,0,NaN,NaN
1.7600,-0.079365,-0.106260,0,NaN,NaN
1.7680,-0.081319,0.172665,0,NaN,NaN
1.7760,-0.084737,0.161520,0,NaN,NaN
1.7840,-0.085714,0.149976,0,NaN,NaN
1.7920,-0.085714,0.152987,0,NaN,NaN
1.8000,-0.082784,0.175556,0,NaN,NaN
1.8080,-0.078388,0.212998,0,NaN,NaN
1.8160,-0.075458,0.254475,0,NaN,NaN
1.8240,-0.073016,0.287135,0,NaN,NaN
1.8320,-0.070574,0.298978,0,NaN,NaN
1.8400,-0.072527,0.281306,0,NaN,NaN
1.8480,-0.075458,0.231252,0,NaN,NaN
1.8560,-0.082295,0.153361,0,NaN,NaN
1.8640,-0.090598,0.059323,0,NaN,NaN
1.8720,-0.100366,-0.276997,0,NaN,NaN
1.8800,-0.106227,-0.374594,0,NaN,NaN
1.8880,-0.112088,-0.443346,0,NaN,NaN
1.8960,-0.114530,-0.472340,0,NaN,NaN
1.9040,-0.112576,-0.457507,0,NaN,NaN
1.9120,-0.106227,-0.403750,0,NaN,NaN
1.9200,-0.098901,-0.324481,0,NaN,NaN
1.9280,-0.090110,-0.238499,0,NaN,NaN
1.9360,-0.083761,-0.165835,0,NaN,NaN
1.9440,-0.078388,-0.123506,0,NaN,NaN
1.9520,-0.076923,-0.120932,0,NaN,NaN
1.9600,-0.082295,-0.155698,0,NaN,NaN
1.9680,-0.088156,-0.212951,0,NaN,NaN
1.9760,-0.092063,0.168619,0,NaN,NaN
1.9840,-0.093529,0.148881,0,NaN,NaN
1.9920,-0.093529,0.154757,0,NaN,NaN
2.0000,-0.090110,0.188687,0,NaN,NaN
2.0080,-0.085714,0.245302,0,NaN,NaN
2.0160,-0.079365,0.311048,0,NaN,NaN
2.0240,-0.069597,0.365541,0,NaN,NaN
2.0320,-0.065201,0.388273,0,NaN,NaN
2.0400,-0.070574,0.369161,0,NaN,NaN
2.0480,-0.079365,0.313412,0,NaN,NaN
2.0560,-0.086691,0.235686,0,NaN,NaN
2.0640,-0.095971,0.150068,0,NaN,NaN
2.0720,-0.100855,0.063779,0,NaN,NaN
2.0800,-0.102320,-0.145282,0,NaN,NaN
2.0880,-0.102808,-0.161343,0,NaN,NaN
2.0960,-0.101343,-0.157268,0,NaN,NaN
2.1040,-0.101343,-0.135902,0,NaN,NaN
2.1120,-0.101343,-0.097648,0,NaN,NaN
2.1200,-0.095971,-0.044242,0,NaN,NaN
2.1280,-0.090598,0.016812,0,NaN,NaN
2.1360,-0.085226,0.072096,0,NaN,NaN
2.1440,-0.080830,0.106360,0,NaN,NaN
2.1520,-0.082295,0.108054,0,NaN,NaN
2.1600,-0.084737,0.073444,0,NaN,NaN
2.1680,-0.091087,0.007816,0,NaN,NaN
2.1760,-0.098901,-0.075677,0,NaN,NaN
2.1840,-0.102808,-0.147208,0,NaN,NaN
2.1920,-0.105739,-0.177314,0,NaN,NaN
2.2000,-0.103785,-0.165871,0,NaN,NaN
2.2080,-0.101343,-0.108909,0,NaN,NaN
2.2160,-0.092063,-0.014110,0,NaN,NaN
2.2240,-0.078877,0.097108,0,NaN,NaN
2.2320,-0.066667,0.194043,0,NaN,NaN
2.2400,-0.061294,0.248516,1,NaN,NaN
2.2480,-0.063736,0.246849,0,NaN,NaN
2.2560,-0.070574,0.194086,0,NaN,NaN
2.2640,-0.082295,0.108606,0,NaN,NaN
2.2720,-0.091087,0.010563,0,NaN,NaN
2.2800,-0.094505,-0.088787,0,NaN,NaN
2.2880,-0.093529,-0.277150,0,NaN,NaN
2.2960,-0.092552,-0.293841,0,NaN,NaN
2.3040,-0.090110,-0.301480,0,NaN,NaN
2.3120,-0.092063,-0.308170,0,NaN,NaN
2.3200,-0.093529,-0.314191,0,NaN,NaN
2.3280,-0.094017,-0.314434,0,NaN,NaN
2.3360,-0.092552,-0.303673,0,NaN,NaN
2.3440,-0.090110,-0.280250,0,NaN,NaN
2.3520,-0.086203,-0.247034,0,NaN,NaN
2.3600,-0.080830,-0.210345,0,NaN,NaN
2.3680,-0.076435,-0.177118,0,NaN,NaN
2.3760,-0.073016,-0.151200,0,NaN,NaN
2.3840,-0.071551,-0.131091,0,NaN,NaN
2.3920,-0.071062,0.187221,0,NaN,NaN
2.4000,-0.073016,0.187113,0,NaN,NaN
2.4080,-0.073993,0.186084,0,NaN,NaN
2.4160,-0.072527,0.186574,0,NaN,NaN
2.4240,-0.070085,0.185068,0,NaN,NaN
2.4320,-0.070574,0.175480,0,NaN,NaN
2.4400,-0.073016,0.154850,0,NaN,NaN
2.4480,-0.077411,0.126182,0,NaN,NaN
2.4560,-0.080342,0.096813,0,NaN,NaN
2.4640,-0.082295,0.074790,0,NaN,NaN
2.4720,-0.085226,0.065810,0,NaN,NaN
2.4800,-0.082784,0.070776,0,NaN,NaN
2.4880,-0.080830,0.084731,0,NaN,NaN
2.4960,-0.078877,-0.198708,0,NaN,NaN
2.5040,-0.077900,-0.194174,0,NaN,NaN
2.5120,-0.077411,-0.191455,0,NaN,NaN
2.5200,-0.074481,-0.189794,0,NaN,NaN
2.5280,-0.075458,-0.186830,0,NaN,NaN
2.5360,-0.074969,-0.179239,0,NaN,NaN
2.5440,-0.073016,-0.164897,0,NaN,NaN
2.5520,-0.070085,-0.144913,0,NaN,NaN
2.5600,-0.067643,-0.123215,0,NaN,NaN
2.5680,-0.064713,-0.104570,0,NaN,NaN
2.5760,-0.061783,-0.092480,0,NaN,NaN
2.5840,-0.061783,-0.087485,0,NaN,NaN
2.5920,-0.060317,-0.086967,0,NaN,NaN
2.6000,-0.060806,-0.049770,0,NaN,NaN
2.6080,-0.061294,-0.069146,0,NaN,NaN
2.6160,-0.062759,-0.091355,0,NaN,NaN
2.6240,-0.063248,-0.112671,0,NaN,NaN
2.6320,-0.063736,-0.130096,0,NaN,NaN
2.6400,-0.062271,-0.141689,0,NaN,NaN
2.6480,-0.062759,-0.145897,0,NaN,NaN
2.6560,-0.062271,-0.141305,0,NaN,NaN
2.6640,-0.058852,-0.127995,0,NaN,NaN
2.6720,-0.055433,-0.108346,0,NaN,NaN
